date,description,amount,type,true_category
2023-02-02,Monthly Rent Payment,-148.54000933296464,DEBIT,Rent
2023-02-03,Utilities expense,-112.69819660987143,DEBIT,Utilities
2023-02-04,Dining expense,-23.593973359368633,DEBIT,Dining
2023-02-05,Utilities expense,-101.66158324863717,DEBIT,Utilities
2023-02-06,Monthly Rent Payment,-318.29228189338704,DEBIT,Rent
2023-02-07,Entertainment expense,-386.61113158150243,DEBIT,Entertainment
2023-02-08,Entertainment expense,-324.35191065609655,DEBIT,Entertainment
2023-02-09,Monthly Rent Payment,-385.42740574353957,DEBIT,Rent
2023-02-10,Dining expense,-25.92001071292812,DEBIT,Dining
2023-02-11,Shopping expense,-484.51790390890017,DEBIT,Shopping
2023-02-12,Entertainment expense,-89.61205419703342,DEBIT,Entertainment
2023-02-13,Purchase at Kroger,-425.8317962382747,DEBIT,Groceries
2023-02-14,Return from Mutual Funds,866.6022424917222,CREDIT,Investment
2023-02-15,Shopping expense,-184.03917220760962,DEBIT,Shopping
2023-02-16,Investment in Mutual Funds,-619.7949898560523,DEBIT,Investment
2023-02-17,Purchase at Kroger,-113.51199629668658,DEBIT,Groceries
2023-02-18,Return from Stocks,787.0065069713329,CREDIT,Investment
2023-02-19,Salary from Company A,6285.9662638204945,CREDIT,Salary
2023-02-20,Salary from Company B,7116.5557790279145,CREDIT,Salary
2023-02-21,Transportation expense,-353.694637484311,DEBIT,Transportation
2023-02-22,Monthly Rent Payment,-353.3569276421566,DEBIT,Rent
2023-02-23,Purchase at Kroger,-47.07512996646436,DEBIT,Groceries
2023-02-24,Transportation expense,-76.7204211115443,DEBIT,Transportation
2023-02-25,Shopping expense,-95.96607073946679,DEBIT,Shopping
2023-02-26,Transportation expense,-467.22555822568944,DEBIT,Transportation
2023-02-27,Monthly Rent Payment,-38.98932652078462,DEBIT,Rent
2023-02-28,Utilities expense,-131.49789315655858,DEBIT,Utilities
2023-03-01,Monthly Rent Payment,-177.273463649348,DEBIT,Rent
2023-03-02,Salary from Company C,3700.039591790889,CREDIT,Salary
2023-03-03,Purchase at Whole Foods,-56.68263571532557,DEBIT,Groceries
2023-03-04,Investment in Bonds,-970.4353194202795,DEBIT,Investment
2023-03-05,Utilities expense,-210.19587212882556,DEBIT,Utilities
2023-03-06,Transportation expense,-398.523836900922,DEBIT,Transportation
2023-03-07,Purchase at Walmart,-373.58605327119506,DEBIT,Groceries
2023-03-08,Shopping expense,-366.02825692981355,DEBIT,Shopping
2023-03-09,Other expense,-132.6988584042644,DEBIT,Other
2023-03-10,Utilities expense,-253.70304871966414,DEBIT,Utilities
2023-03-11,Salary from Company C,4362.091597198983,CREDIT,Salary
2023-03-12,Purchase at Trader Joe,-313.92970012521,DEBIT,Groceries
2023-03-13,Dining expense,-421.9225801166947,DEBIT,Dining
2023-03-14,Other expense,-368.72118006028194,DEBIT,Other
2023-03-15,Other expense,-422.16763980589184,DEBIT,Other
2023-03-16,Investment in Stocks,-973.361926498146,DEBIT,Investment
2023-03-17,Dining expense,-416.70450838640755,DEBIT,Dining
2023-03-18,Utilities expense,-359.8384842901523,DEBIT,Utilities
2023-03-19,Salary from Company A,2476.738184168254,CREDIT,Salary
2023-03-20,Purchase at Walmart,-124.78005867643871,DEBIT,Groceries
2023-03-21,Purchase at Kroger,-431.03972480109263,DEBIT,Groceries
2023-03-22,Salary from Company A,7503.326709249791,CREDIT,Salary
2023-03-23,Other expense,-298.84575755868264,DEBIT,Other
2023-03-24,Salary from Company C,6958.989377164874,CREDIT,Salary
2023-03-25,Entertainment expense,-484.38478887524394,DEBIT,Entertainment
2023-03-26,Dining expense,-259.20318761377416,DEBIT,Dining
2023-03-27,Entertainment expense,-193.12344422104997,DEBIT,Entertainment
2023-03-28,Dining expense,-335.20630725708696,DEBIT,Dining
2023-03-29,Utilities expense,-369.597051634295,DEBIT,Utilities
2023-03-30,Purchase at Trader Joe,-372.18746580390734,DEBIT,Groceries
2023-03-31,Utilities expense,-426.1263176555921,DEBIT,Utilities
2023-04-01,Monthly Rent Payment,-216.45234715669815,DEBIT,Rent
2023-04-02,Entertainment expense,-232.11005347916895,DEBIT,Entertainment
2023-04-03,Entertainment expense,-127.105951745337,DEBIT,Entertainment
2023-04-04,Transportation expense,-498.4995691231622,DEBIT,Transportation
2023-04-05,Dining expense,-49.958147452945326,DEBIT,Dining
2023-04-06,Transportation expense,-171.76900287576754,DEBIT,Transportation
2023-04-07,Monthly Rent Payment,-322.0708500817377,DEBIT,Rent
2023-04-08,Purchase at Trader Joe,-333.6203142205,DEBIT,Groceries
2023-04-09,Purchase at Trader Joe,-315.6660209061655,DEBIT,Groceries
2023-04-10,Dining expense,-189.6585191333141,DEBIT,Dining
2023-04-11,Investment in Mutual Funds,-839.9289948549335,DEBIT,Investment
2023-04-12,Purchase at Kroger,-397.64993006940557,DEBIT,Groceries
2023-04-13,Dining expense,-421.88096891791366,DEBIT,Dining
2023-04-14,Other expense,-424.04987819023,DEBIT,Other
2023-04-15,Entertainment expense,-273.71559667862994,DEBIT,Entertainment
2023-04-16,Entertainment expense,-166.1373957809135,DEBIT,Entertainment
2023-04-17,Other expense,-338.99004478651983,DEBIT,Other
2023-04-18,Monthly Rent Payment,-104.46841414485547,DEBIT,Rent
2023-04-19,Monthly Rent Payment,-315.1364701395911,DEBIT,Rent
2023-04-20,Purchase at Kroger,-48.853914016571935,DEBIT,Groceries
2023-04-21,Monthly Rent Payment,-207.19890884530687,DEBIT,Rent
2023-04-22,Dining expense,-231.85140253361925,DEBIT,Dining
2023-04-23,Salary from Company B,4502.740039557405,CREDIT,Salary
2023-04-24,Shopping expense,-461.1469106511867,DEBIT,Shopping
2023-04-25,Dining expense,-353.5532006834289,DEBIT,Dining
2023-04-26,Salary from Company A,6983.310041366388,CREDIT,Salary
2023-04-27,Shopping expense,-261.39566274150604,DEBIT,Shopping
2023-04-28,Monthly Rent Payment,-40.57835789972775,DEBIT,Rent
2023-04-29,Other expense,-325.74499306010256,DEBIT,Other
2023-04-30,Investment in Bonds,-872.1289281066669,DEBIT,Investment
2023-05-01,Purchase at Trader Joe,-133.28731749970325,DEBIT,Groceries
2023-05-02,Purchase at Trader Joe,-318.9703773769831,DEBIT,Groceries
2023-05-03,Investment in Mutual Funds,-618.0672066929608,DEBIT,Investment
2023-05-04,Transportation expense,-161.94417140820758,DEBIT,Transportation
2023-05-05,Transportation expense,-407.7371166538268,DEBIT,Transportation
2023-05-06,Other expense,-31.341381235714227,DEBIT,Other
2023-05-07,Entertainment expense,-330.5987142302492,DEBIT,Entertainment
2023-05-08,Utilities expense,-471.17063713310193,DEBIT,Utilities
2023-05-09,Shopping expense,-128.83997992662347,DEBIT,Shopping
2023-05-10,Purchase at Whole Foods,-165.2762465277391,DEBIT,Groceries
2023-05-11,Other expense,-97.88210428765115,DEBIT,Other
2023-05-12,Salary from Company B,5725.226540328334,CREDIT,Salary
2023-05-13,Transportation expense,-178.45879709203533,DEBIT,Transportation
2023-05-14,Utilities expense,-168.6357776694931,DEBIT,Utilities
2023-05-15,Monthly Rent Payment,-324.40178871772224,DEBIT,Rent
2023-05-16,Investment in Stocks,-907.4677966450328,DEBIT,Investment
2023-05-17,Entertainment expense,-33.73465067731506,DEBIT,Entertainment
2023-05-18,Utilities expense,-158.037668001017,DEBIT,Utilities
2023-05-19,Other expense,-101.87023441208093,DEBIT,Other
2023-05-20,Monthly Rent Payment,-279.6720411070189,DEBIT,Rent
2023-05-21,Entertainment expense,-327.3846301807481,DEBIT,Entertainment
2023-05-22,Monthly Rent Payment,-250.17541907426195,DEBIT,Rent
2023-05-23,Transportation expense,-198.32794948871083,DEBIT,Transportation
2023-05-24,Salary from Company A,2756.572731806391,CREDIT,Salary
2023-05-25,Shopping expense,-410.3332219987612,DEBIT,Shopping
2023-05-26,Dining expense,-479.6596675568026,DEBIT,Dining
2023-05-27,Purchase at Trader Joe,-461.2579683482463,DEBIT,Groceries
2023-05-28,Salary from Company C,2914.7268531343175,CREDIT,Salary
2023-05-29,Dining expense,-441.11835790737,DEBIT,Dining
2023-05-30,Shopping expense,-355.45110323219933,DEBIT,Shopping
2023-05-31,Salary from Company B,7461.077038717272,CREDIT,Salary
2023-06-01,Purchase at Kroger,-280.71655724346726,DEBIT,Groceries
2023-06-02,Dining expense,-329.94370433925826,DEBIT,Dining
2023-06-03,Utilities expense,-157.27725617675682,DEBIT,Utilities
2023-06-04,Salary from Company B,3228.6496011200984,CREDIT,Salary
2023-06-05,Salary from Company C,6160.92917174759,CREDIT,Salary
2023-06-06,Investment in Stocks,-183.50735109426626,DEBIT,Investment
2023-06-07,Dining expense,-380.8547189623026,DEBIT,Dining
2023-06-08,Salary from Company C,2376.358358415869,CREDIT,Salary
2023-06-09,Entertainment expense,-62.86586707364064,DEBIT,Entertainment
2023-06-10,Monthly Rent Payment,-35.820312540928384,DEBIT,Rent
2023-06-11,Salary from Company B,2185.3699144200027,CREDIT,Salary
2023-06-12,Monthly Rent Payment,-104.69269962469687,DEBIT,Rent
2023-06-13,Utilities expense,-351.8174009384981,DEBIT,Utilities
2023-06-14,Purchase at Walmart,-52.059579090525276,DEBIT,Groceries
2023-06-15,Transportation expense,-163.5805973739439,DEBIT,Transportation
2023-06-16,Entertainment expense,-418.98056774412004,DEBIT,Entertainment
2023-06-17,Dining expense,-209.01913900626593,DEBIT,Dining
2023-06-18,Dining expense,-216.27604357982065,DEBIT,Dining
2023-06-19,Monthly Rent Payment,-103.17922745781078,DEBIT,Rent
2023-06-20,Dining expense,-183.74432339196233,DEBIT,Dining
2023-06-21,Purchase at Trader Joe,-223.29450086394434,DEBIT,Groceries
2023-06-22,Dining expense,-17.028683124255032,DEBIT,Dining
2023-06-23,Purchase at Kroger,-76.7029433577043,DEBIT,Groceries
2023-06-24,Monthly Rent Payment,-202.96292795678718,DEBIT,Rent
2023-06-25,Investment in Bonds,-928.3549953325394,DEBIT,Investment
2023-06-26,Salary from Company A,3486.752180586993,CREDIT,Salary
2023-06-27,Transportation expense,-193.24330149984527,DEBIT,Transportation
2023-06-28,Dining expense,-322.11289726549813,DEBIT,Dining
2023-06-29,Monthly Rent Payment,-306.1645559011534,DEBIT,Rent
2023-06-30,Dining expense,-496.88740818127224,DEBIT,Dining
2023-07-01,Investment in Mutual Funds,-839.3686925111924,DEBIT,Investment
2023-07-02,Transportation expense,-194.4347863154629,DEBIT,Transportation
2023-07-03,Transportation expense,-159.09673117479136,DEBIT,Transportation
2023-07-04,Investment in Mutual Funds,-466.72142360074537,DEBIT,Investment
2023-07-05,Entertainment expense,-349.8295193479225,DEBIT,Entertainment
2023-07-06,Shopping expense,-360.3693215523652,DEBIT,Shopping
2023-07-07,Other expense,-278.1851940749019,DEBIT,Other
2023-07-08,Return from Mutual Funds,559.5841710129007,CREDIT,Investment
2023-07-09,Dining expense,-299.1087179224744,DEBIT,Dining
2023-07-10,Monthly Rent Payment,-265.2652656160556,DEBIT,Rent
2023-07-11,Utilities expense,-283.2470198822881,DEBIT,Utilities
2023-07-12,Dining expense,-128.08052440288589,DEBIT,Dining
2023-07-13,Salary from Company B,3413.2357839050546,CREDIT,Salary
2023-07-14,Utilities expense,-168.85701676839898,DEBIT,Utilities
2023-07-15,Monthly Rent Payment,-466.5542521264063,DEBIT,Rent
2023-07-16,Dining expense,-378.33322457784294,DEBIT,Dining
2023-07-17,Monthly Rent Payment,-196.81611583854243,DEBIT,Rent
2023-07-18,Dining expense,-356.15869148675375,DEBIT,Dining
2023-07-19,Salary from Company A,5296.848713087486,CREDIT,Salary
2023-07-20,Monthly Rent Payment,-172.15525339753705,DEBIT,Rent
2023-07-21,Transportation expense,-360.40436169857134,DEBIT,Transportation
2023-07-22,Other expense,-276.9887133255471,DEBIT,Other
2023-07-23,Entertainment expense,-421.19132850430555,DEBIT,Entertainment
2023-07-24,Transportation expense,-368.1559857610814,DEBIT,Transportation
2023-07-25,Dining expense,-48.53779574953388,DEBIT,Dining
2023-07-26,Investment in Mutual Funds,-735.3958079069943,DEBIT,Investment
2023-07-27,Other expense,-483.2580888314502,DEBIT,Other
2023-07-28,Salary from Company A,3024.119279753495,CREDIT,Salary
2023-07-29,Return from Bonds,814.4268256351538,CREDIT,Investment
2023-07-30,Other expense,-138.44155920640583,DEBIT,Other
2023-07-31,Monthly Rent Payment,-241.4979850128036,DEBIT,Rent
2023-08-01,Purchase at Whole Foods,-157.6890717979199,DEBIT,Groceries
2023-08-02,Dining expense,-46.08312048277604,DEBIT,Dining
2023-08-03,Monthly Rent Payment,-236.73183521162588,DEBIT,Rent
2023-08-04,Other expense,-430.5656346567011,DEBIT,Other
2023-08-05,Salary from Company C,3183.09439782157,CREDIT,Salary
2023-08-06,Dining expense,-42.712702590939614,DEBIT,Dining
2023-08-07,Entertainment expense,-391.08625162871266,DEBIT,Entertainment
2023-08-08,Utilities expense,-92.49531280059284,DEBIT,Utilities
2023-08-09,Purchase at Kroger,-405.95946937474633,DEBIT,Groceries
2023-08-10,Other expense,-319.10989711762676,DEBIT,Other
2023-08-11,Monthly Rent Payment,-386.72547287520973,DEBIT,Rent
2023-08-12,Entertainment expense,-453.6919097842576,DEBIT,Entertainment
2023-08-13,Utilities expense,-448.23121443716116,DEBIT,Utilities
2023-08-14,Return from Mutual Funds,310.8059655360133,CREDIT,Investment
2023-08-15,Shopping expense,-42.053719768749524,DEBIT,Shopping
2023-08-16,Monthly Rent Payment,-70.72305758855192,DEBIT,Rent
2023-08-17,Transportation expense,-169.90095291950624,DEBIT,Transportation
2023-08-18,Dining expense,-243.31288808734269,DEBIT,Dining
2023-08-19,Monthly Rent Payment,-480.9709826719672,DEBIT,Rent
2023-08-20,Purchase at Walmart,-283.9257387999487,DEBIT,Groceries
2023-08-21,Entertainment expense,-414.45158456599023,DEBIT,Entertainment
2023-08-22,Monthly Rent Payment,-349.7820195021869,DEBIT,Rent
2023-08-23,Transportation expense,-260.86451940669497,DEBIT,Transportation
2023-08-24,Investment in Stocks,-228.32766484987582,DEBIT,Investment
2023-08-25,Investment in Stocks,-334.7011308185091,DEBIT,Investment
2023-08-26,Dining expense,-333.2612151387561,DEBIT,Dining
2023-08-27,Dining expense,-261.22161578399925,DEBIT,Dining
2023-08-28,Investment in Bonds,-458.4672098270355,DEBIT,Investment
2023-08-29,Salary from Company B,7124.12698068626,CREDIT,Salary
2023-08-30,Return from Bonds,426.27661853701363,CREDIT,Investment
2023-08-31,Salary from Company B,4526.792893507611,CREDIT,Salary
2023-09-01,Salary from Company A,2777.631483873173,CREDIT,Salary
2023-09-02,Monthly Rent Payment,-240.91111939578033,DEBIT,Rent
2023-09-03,Purchase at Whole Foods,-475.1369915542754,DEBIT,Groceries
2023-09-04,Entertainment expense,-11.968584898796653,DEBIT,Entertainment
2023-09-05,Utilities expense,-89.46574152964202,DEBIT,Utilities
2023-09-06,Utilities expense,-201.69805256873371,DEBIT,Utilities
2023-09-07,Purchase at Walmart,-437.89769466721754,DEBIT,Groceries
2023-09-08,Salary from Company B,6846.808203858739,CREDIT,Salary
2023-09-09,Utilities expense,-261.03339314391144,DEBIT,Utilities
2023-09-10,Purchase at Whole Foods,-323.3272672550009,DEBIT,Groceries
2023-09-11,Salary from Company B,2957.0598439845153,CREDIT,Salary
2023-09-12,Other expense,-298.731295422898,DEBIT,Other
2023-09-13,Monthly Rent Payment,-205.11473755182337,DEBIT,Rent
2023-09-14,Entertainment expense,-99.6632258196697,DEBIT,Entertainment
2023-09-15,Transportation expense,-111.59287447561928,DEBIT,Transportation
2023-09-16,Investment in Bonds,-237.724609555083,DEBIT,Investment
2023-09-17,Entertainment expense,-62.445851885643336,DEBIT,Entertainment
2023-09-18,Dining expense,-420.6233342808143,DEBIT,Dining
2023-09-19,Purchase at Trader Joe,-10.032738624557446,DEBIT,Groceries
2023-09-20,Entertainment expense,-462.3433404823265,DEBIT,Entertainment
2023-09-21,Shopping expense,-161.07013217980628,DEBIT,Shopping
2023-09-22,Transportation expense,-384.6921591989536,DEBIT,Transportation
2023-09-23,Salary from Company B,4516.88499214633,CREDIT,Salary
2023-09-24,Monthly Rent Payment,-357.57525220476714,DEBIT,Rent
2023-09-25,Purchase at Whole Foods,-40.1004006007194,DEBIT,Groceries
2023-09-26,Shopping expense,-438.15300911479625,DEBIT,Shopping
2023-09-27,Investment in Bonds,-170.06042995998348,DEBIT,Investment
2023-09-28,Transportation expense,-336.53710311098934,DEBIT,Transportation
2023-09-29,Salary from Company C,3265.1955574430217,CREDIT,Salary
2023-09-30,Shopping expense,-28.022934670852308,DEBIT,Shopping
2023-10-01,Transportation expense,-463.2228324323451,DEBIT,Transportation
2023-10-02,Utilities expense,-138.00142622567338,DEBIT,Utilities
2023-10-03,Utilities expense,-58.85205770758072,DEBIT,Utilities
2023-10-04,Entertainment expense,-361.25964555601956,DEBIT,Entertainment
2023-10-05,Purchase at Trader Joe,-432.67411697742915,DEBIT,Groceries
2023-10-06,Transportation expense,-426.8557553991579,DEBIT,Transportation
2023-10-07,Salary from Company B,6521.99354090331,CREDIT,Salary
2023-10-08,Dining expense,-393.2372272118869,DEBIT,Dining
2023-10-09,Utilities expense,-167.35955308106355,DEBIT,Utilities
2023-10-10,Transportation expense,-160.90562466859814,DEBIT,Transportation
2023-10-11,Other expense,-394.6452135103976,DEBIT,Other
2023-10-12,Shopping expense,-180.42275120849033,DEBIT,Shopping
2023-10-13,Purchase at Kroger,-136.61700384716733,DEBIT,Groceries
2023-10-14,Dining expense,-455.0011286415608,DEBIT,Dining
2023-10-15,Utilities expense,-176.65746672559098,DEBIT,Utilities
2023-10-16,Other expense,-376.8170024462105,DEBIT,Other
2023-10-17,Shopping expense,-372.2066209618698,DEBIT,Shopping
2023-10-18,Purchase at Trader Joe,-427.4775676291049,DEBIT,Groceries
2023-10-19,Monthly Rent Payment,-283.13203264935026,DEBIT,Rent
2023-10-20,Entertainment expense,-315.9035899572908,DEBIT,Entertainment
2023-10-21,Salary from Company A,3887.0514907163747,CREDIT,Salary
2023-10-22,Investment in Stocks,-509.4698798697807,DEBIT,Investment
2023-10-23,Shopping expense,-267.8833559109831,DEBIT,Shopping
2023-10-24,Shopping expense,-288.62092509762374,DEBIT,Shopping
2023-10-25,Other expense,-48.26979769964909,DEBIT,Other
2023-10-26,Transportation expense,-131.79817095335034,DEBIT,Transportation
2023-10-27,Entertainment expense,-110.67889765176771,DEBIT,Entertainment
2023-10-28,Purchase at Walmart,-102.13994740177513,DEBIT,Groceries
2023-10-29,Other expense,-60.991970298840904,DEBIT,Other
2023-10-30,Entertainment expense,-414.6515299383245,DEBIT,Entertainment
2023-10-31,Entertainment expense,-350.27661392211195,DEBIT,Entertainment
2023-11-01,Other expense,-73.8371672212846,DEBIT,Other
2023-11-02,Shopping expense,-259.2888513246173,DEBIT,Shopping
2023-11-03,Return from Bonds,719.450758197665,CREDIT,Investment
2023-11-04,Salary from Company B,2097.2025774097465,CREDIT,Salary
2023-11-05,Utilities expense,-118.03040115019192,DEBIT,Utilities
2023-11-06,Shopping expense,-488.60141421883907,DEBIT,Shopping
2023-11-07,Other expense,-84.4446354648625,DEBIT,Other
2023-11-08,Transportation expense,-46.452934175718525,DEBIT,Transportation
2023-11-09,Salary from Company B,2291.456343656515,CREDIT,Salary
