date,description,amount,type,true_category,month,day_of_week,is_weekend,amount_category
2023-03-01,utilities expense,-423.5641127858992,DEBIT,Utilities,3,2,0,large
2023-03-02,salary from company b,4624.569821951971,CREDIT,Salary,3,3,0,very_large
2023-03-03,entertainment expense,-98.99947749691707,DEBIT,Entertainment,3,4,0,medium
2023-03-04,transportation expense,-310.3908719580694,DEBIT,Transportation,3,5,1,large
2023-03-05,return from stocks,131.6853989288372,CREDIT,Investment,3,6,1,medium
2023-03-06,dining expense,-487.70965691109103,DEBIT,Dining,3,0,0,large
2023-03-07,investment in bonds,-777.7054983715144,DEBIT,Investment,3,1,0,large
2023-03-08,salary from company a,7464.505478918794,CREDIT,Salary,3,2,0,very_large
2023-03-09,shopping expense,-185.9164676294464,DEBIT,Shopping,3,3,0,medium
2023-03-10,monthly rent payment,-171.59980349000222,DEBIT,Rent,3,4,0,medium
2023-03-11,return from bonds,328.01179153722853,CREDIT,Investment,3,5,1,large
2023-03-12,utilities expense,-134.1686625516454,DEBIT,Utilities,3,6,1,medium
2023-03-13,monthly rent payment,-99.14183525436884,DEBIT,Rent,3,0,0,medium
2023-03-14,salary from company b,6669.328469120977,CREDIT,Salary,3,1,0,very_large
2023-03-15,monthly rent payment,-318.30885106739845,DEBIT,Rent,3,2,0,large
2023-03-16,purchase at walmart,-71.02425463039427,DEBIT,Groceries,3,3,0,medium
2023-03-17,entertainment expense,-113.89813892117901,DEBIT,Entertainment,3,4,0,medium
2023-03-18,purchase at walmart,-453.0345903688645,DEBIT,Groceries,3,5,1,large
2023-03-19,salary from company c,5959.849965114239,CREDIT,Salary,3,6,1,very_large
2023-03-20,other expense,-489.56239382163807,DEBIT,Other,3,0,0,large
2023-03-21,dining expense,-92.15035344692699,DEBIT,Dining,3,1,0,medium
2023-03-22,investment in mutual funds,-544.671971136183,DEBIT,Investment,3,2,0,large
2023-03-23,dining expense,-326.7780734816221,DEBIT,Dining,3,3,0,large
2023-03-24,shopping expense,-12.518004438571598,DEBIT,Shopping,3,4,0,small
2023-03-25,monthly rent payment,-22.23891944438064,DEBIT,Rent,3,5,1,small
2023-03-26,salary from company c,2004.8154650598922,CREDIT,Salary,3,6,1,very_large
2023-03-27,entertainment expense,-176.43878806386496,DEBIT,Entertainment,3,0,0,medium
2023-03-28,purchase at trader joe,-55.97999487094285,DEBIT,Groceries,3,1,0,medium
2023-03-29,shopping expense,-109.02017763046126,DEBIT,Shopping,3,2,0,medium
2023-03-30,other expense,-122.03742112373094,DEBIT,Other,3,3,0,medium
2023-03-31,shopping expense,-480.9771235718546,DEBIT,Shopping,3,4,0,large
2023-04-01,salary from company b,6588.844634122726,CREDIT,Salary,4,5,1,very_large
2023-04-02,monthly rent payment,-392.025686539934,DEBIT,Rent,4,6,1,large
2023-04-03,other expense,-462.73092709327983,DEBIT,Other,4,0,0,large
2023-04-04,dining expense,-473.94950853948416,DEBIT,Dining,4,1,0,large
2023-04-05,shopping expense,-104.17647941748108,DEBIT,Shopping,4,2,0,medium
2023-04-06,shopping expense,-135.84137523685473,DEBIT,Shopping,4,3,0,medium
2023-04-07,return from bonds,860.4095836759363,CREDIT,Investment,4,4,0,large
2023-04-08,salary from company a,4933.4295707296205,CREDIT,Salary,4,5,1,very_large
2023-04-09,monthly rent payment,-49.844377705167425,DEBIT,Rent,4,6,1,small
2023-04-10,dining expense,-467.1454323672537,DEBIT,Dining,4,0,0,large
2023-04-11,purchase at trader joe,-438.2254619184066,DEBIT,Groceries,4,1,0,large
2023-04-12,entertainment expense,-344.2213629173726,DEBIT,Entertainment,4,2,0,large
2023-04-13,investment in bonds,-483.82745206576885,DEBIT,Investment,4,3,0,large
2023-04-14,monthly rent payment,-223.7631770819592,DEBIT,Rent,4,4,0,large
2023-04-15,monthly rent payment,-229.83203268370104,DEBIT,Rent,4,5,1,large
2023-04-16,dining expense,-227.16901864575414,DEBIT,Dining,4,6,1,large
2023-04-17,salary from company a,7998.020298231941,CREDIT,Salary,4,0,0,very_large
2023-04-18,investment in stocks,-985.2959042582778,DEBIT,Investment,4,1,0,large
2023-04-19,entertainment expense,-446.3237254348701,DEBIT,Entertainment,4,2,0,large
2023-04-20,utilities expense,-310.75466337681894,DEBIT,Utilities,4,3,0,large
2023-04-21,utilities expense,-99.88659596077956,DEBIT,Utilities,4,4,0,medium
2023-04-22,dining expense,-179.19688304159473,DEBIT,Dining,4,5,1,medium
2023-04-23,investment in stocks,-408.69663802242343,DEBIT,Investment,4,6,1,large
2023-04-24,salary from company c,3284.4019865609944,CREDIT,Salary,4,0,0,very_large
2023-04-25,utilities expense,-440.7846710710463,DEBIT,Utilities,4,1,0,large
2023-04-26,purchase at walmart,-437.54780888700014,DEBIT,Groceries,4,2,0,large
2023-04-27,salary from company a,4695.083284390545,CREDIT,Salary,4,3,0,very_large
2023-04-28,entertainment expense,-267.4535320460465,DEBIT,Entertainment,4,4,0,large
2023-04-29,investment in stocks,-454.1030237213528,DEBIT,Investment,4,5,1,large
2023-04-30,shopping expense,-389.65909781630734,DEBIT,Shopping,4,6,1,large
2023-05-01,entertainment expense,-78.06202839584566,DEBIT,Entertainment,5,0,0,medium
2023-05-02,transportation expense,-458.47221323319735,DEBIT,Transportation,5,1,0,large
2023-05-03,return from mutual funds,265.49468950692415,CREDIT,Investment,5,2,0,large
2023-05-04,utilities expense,-231.04297499057137,DEBIT,Utilities,5,3,0,large
2023-05-05,shopping expense,-120.81298598000845,DEBIT,Shopping,5,4,0,medium
2023-05-06,entertainment expense,-405.9430288102638,DEBIT,Entertainment,5,5,1,large
2023-05-07,dining expense,-203.2740534324036,DEBIT,Dining,5,6,1,large
2023-05-08,purchase at trader joe,-89.08681634959858,DEBIT,Groceries,5,0,0,medium
2023-05-09,transportation expense,-182.07250814793792,DEBIT,Transportation,5,1,0,medium
2023-05-10,investment in bonds,-897.583393406612,DEBIT,Investment,5,2,0,large
2023-05-11,dining expense,-26.01046938363334,DEBIT,Dining,5,3,0,small
2023-05-12,shopping expense,-176.97663351356115,DEBIT,Shopping,5,4,0,medium
2023-05-13,salary from company a,4196.142694976484,CREDIT,Salary,5,5,1,very_large
2023-05-14,transportation expense,-285.80156476837703,DEBIT,Transportation,5,6,1,large
2023-05-15,transportation expense,-493.7349695370746,DEBIT,Transportation,5,0,0,large
2023-05-16,salary from company c,7284.938496884631,CREDIT,Salary,5,1,0,very_large
2023-05-17,other expense,-333.19463794852777,DEBIT,Other,5,2,0,large
2023-05-18,salary from company a,4390.2542869784065,CREDIT,Salary,5,3,0,very_large
2023-05-19,salary from company b,3177.7006037259625,CREDIT,Salary,5,4,0,very_large
2023-05-20,transportation expense,-369.7961322742413,DEBIT,Transportation,5,5,1,large
2023-05-21,entertainment expense,-415.8526830890756,DEBIT,Entertainment,5,6,1,large
2023-05-22,shopping expense,-153.82024384507284,DEBIT,Shopping,5,0,0,medium
2023-05-23,other expense,-390.6721093385334,DEBIT,Other,5,1,0,large
2023-05-24,investment in mutual funds,-967.5182317237764,DEBIT,Investment,5,2,0,large
2023-05-25,purchase at walmart,-227.8793431454912,DEBIT,Groceries,5,3,0,large
2023-05-26,dining expense,-497.1388947548152,DEBIT,Dining,5,4,0,large
2023-05-27,dining expense,-166.88270780160462,DEBIT,Dining,5,5,1,medium
2023-05-28,other expense,-350.7019396203441,DEBIT,Other,5,6,1,large
2023-05-29,utilities expense,-280.6444027181259,DEBIT,Utilities,5,0,0,large
2023-05-30,shopping expense,-495.90487908259485,DEBIT,Shopping,5,1,0,large
2023-05-31,salary from company a,4175.90064114885,CREDIT,Salary,5,2,0,very_large
2023-06-01,purchase at whole foods,-73.99201464689418,DEBIT,Groceries,6,3,0,medium
2023-06-02,entertainment expense,-350.33045097438594,DEBIT,Entertainment,6,4,0,large
2023-06-03,entertainment expense,-273.13568921851265,DEBIT,Entertainment,6,5,1,large
2023-06-04,transportation expense,-19.74777474959698,DEBIT,Transportation,6,6,1,small
2023-06-05,entertainment expense,-455.04850715883646,DEBIT,Entertainment,6,0,0,large
2023-06-06,shopping expense,-191.12986464467306,DEBIT,Shopping,6,1,0,medium
2023-06-07,purchase at whole foods,-239.30168703595848,DEBIT,Groceries,6,2,0,large
2023-06-08,salary from company c,7977.534204372274,CREDIT,Salary,6,3,0,very_large
2023-06-09,entertainment expense,-492.6591497074723,DEBIT,Entertainment,6,4,0,large
2023-06-10,purchase at trader joe,-128.9349121089521,DEBIT,Groceries,6,5,1,medium
2023-06-11,utilities expense,-90.97768520691244,DEBIT,Utilities,6,6,1,medium
2023-06-12,other expense,-126.33319335785659,DEBIT,Other,6,0,0,medium
2023-06-13,dining expense,-142.27847497389303,DEBIT,Dining,6,1,0,medium
2023-06-14,return from bonds,566.076829584483,CREDIT,Investment,6,2,0,large
2023-06-15,shopping expense,-84.41801951097904,DEBIT,Shopping,6,3,0,medium
2023-06-16,shopping expense,-298.2186056676713,DEBIT,Shopping,6,4,0,large
2023-06-17,transportation expense,-318.732135763554,DEBIT,Transportation,6,5,1,large
2023-06-18,monthly rent payment,-286.7364040511009,DEBIT,Rent,6,6,1,large
2023-06-19,salary from company c,7074.9953199844,CREDIT,Salary,6,0,0,very_large
2023-06-20,other expense,-486.4272870377543,DEBIT,Other,6,1,0,large
2023-06-21,dining expense,-184.56430025174214,DEBIT,Dining,6,2,0,medium
2023-06-22,transportation expense,-401.34353585566333,DEBIT,Transportation,6,3,0,large
2023-06-23,transportation expense,-329.52252486289404,DEBIT,Transportation,6,4,0,large
2023-06-24,other expense,-395.9966311303243,DEBIT,Other,6,5,1,large
2023-06-25,transportation expense,-452.81114645870923,DEBIT,Transportation,6,6,1,large
2023-06-26,utilities expense,-456.9590420876247,DEBIT,Utilities,6,0,0,large
2023-06-27,monthly rent payment,-72.3231789965414,DEBIT,Rent,6,1,0,medium
2023-06-28,salary from company c,2719.7178850884648,CREDIT,Salary,6,2,0,very_large
2023-06-29,salary from company c,2234.064327494059,CREDIT,Salary,6,3,0,very_large
2023-06-30,salary from company b,6041.274537520743,CREDIT,Salary,6,4,0,very_large
2023-07-01,transportation expense,-381.75686009347123,DEBIT,Transportation,7,5,1,large
2023-07-02,shopping expense,-32.157578301282186,DEBIT,Shopping,7,6,1,small
2023-07-03,entertainment expense,-135.31009933332746,DEBIT,Entertainment,7,0,0,medium
2023-07-04,purchase at kroger,-383.2495640659426,DEBIT,Groceries,7,1,0,large
2023-07-05,other expense,-337.43682384044695,DEBIT,Other,7,2,0,large
2023-07-06,monthly rent payment,-426.71250544383895,DEBIT,Rent,7,3,0,large
2023-07-07,salary from company c,7516.994125160899,CREDIT,Salary,7,4,0,very_large
2023-07-08,shopping expense,-335.3458803009564,DEBIT,Shopping,7,5,1,large
2023-07-09,monthly rent payment,-28.914712585072703,DEBIT,Rent,7,6,1,small
2023-07-10,entertainment expense,-108.34626077199796,DEBIT,Entertainment,7,0,0,medium
2023-07-11,shopping expense,-399.45248553867987,DEBIT,Shopping,7,1,0,large
2023-07-12,dining expense,-278.3849456008686,DEBIT,Dining,7,2,0,large
2023-07-13,entertainment expense,-63.41054249344584,DEBIT,Entertainment,7,3,0,medium
2023-07-14,purchase at walmart,-290.04220792043685,DEBIT,Groceries,7,4,0,large
2023-07-15,monthly rent payment,-165.92613237062434,DEBIT,Rent,7,5,1,medium
2023-07-16,entertainment expense,-346.6255918525887,DEBIT,Entertainment,7,6,1,large
2023-07-17,other expense,-97.7348480439927,DEBIT,Other,7,0,0,medium
2023-07-18,transportation expense,-16.6037602772133,DEBIT,Transportation,7,1,0,small
2023-07-19,entertainment expense,-233.6315792114487,DEBIT,Entertainment,7,2,0,large
2023-07-20,dining expense,-208.38392631727822,DEBIT,Dining,7,3,0,large
2023-07-21,purchase at kroger,-371.2687607698512,DEBIT,Groceries,7,4,0,large
2023-07-22,entertainment expense,-195.37257856677428,DEBIT,Entertainment,7,5,1,medium
2023-07-23,monthly rent payment,-471.3650194347129,DEBIT,Rent,7,6,1,large
2023-07-24,salary from company a,5539.816370304166,CREDIT,Salary,7,0,0,very_large
2023-07-25,transportation expense,-365.68215703683666,DEBIT,Transportation,7,1,0,large
2023-07-26,entertainment expense,-84.85226947502422,DEBIT,Entertainment,7,2,0,medium
2023-07-27,salary from company c,7691.232482941233,CREDIT,Salary,7,3,0,very_large
2023-07-28,purchase at walmart,-342.60418393733465,DEBIT,Groceries,7,4,0,large
2023-07-29,entertainment expense,-127.19342586584665,DEBIT,Entertainment,7,5,1,medium
2023-07-30,entertainment expense,-435.7120354681815,DEBIT,Entertainment,7,6,1,large
2023-07-31,entertainment expense,-287.31438975297726,DEBIT,Entertainment,7,0,0,large
2023-08-01,return from mutual funds,666.7969611642767,CREDIT,Investment,8,1,0,large
2023-08-02,other expense,-309.3368360500672,DEBIT,Other,8,2,0,large
2023-08-03,transportation expense,-121.58471728400522,DEBIT,Transportation,8,3,0,medium
2023-08-04,salary from company b,6828.791608591713,CREDIT,Salary,8,4,0,very_large
2023-08-05,utilities expense,-15.409016849660079,DEBIT,Utilities,8,5,1,small
2023-08-06,transportation expense,-93.23655025771563,DEBIT,Transportation,8,6,1,medium
2023-08-07,other expense,-280.227154799458,DEBIT,Other,8,0,0,large
2023-08-08,utilities expense,-460.91053701021167,DEBIT,Utilities,8,1,0,large
2023-08-09,shopping expense,-443.415261153548,DEBIT,Shopping,8,2,0,large
2023-08-10,shopping expense,-304.1574046358886,DEBIT,Shopping,8,3,0,large
2023-08-11,salary from company b,7780.516921487056,CREDIT,Salary,8,4,0,very_large
2023-08-12,entertainment expense,-175.00621401356796,DEBIT,Entertainment,8,5,1,medium
2023-08-13,monthly rent payment,-83.88674662068165,DEBIT,Rent,8,6,1,medium
2023-08-14,other expense,-135.55866680765848,DEBIT,Other,8,0,0,medium
2023-08-15,shopping expense,-340.02813182308347,DEBIT,Shopping,8,1,0,large
2023-08-16,purchase at kroger,-261.6088544059943,DEBIT,Groceries,8,2,0,large
2023-08-17,salary from company c,7612.540110948662,CREDIT,Salary,8,3,0,very_large
2023-08-18,salary from company b,2103.806242401089,CREDIT,Salary,8,4,0,very_large
2023-08-19,dining expense,-381.24990981495074,DEBIT,Dining,8,5,1,large
2023-08-20,shopping expense,-442.56484656817133,DEBIT,Shopping,8,6,1,large
2023-08-21,salary from company a,4794.711943764264,CREDIT,Salary,8,0,0,very_large
2023-08-22,purchase at trader joe,-184.74900812814084,DEBIT,Groceries,8,1,0,medium
2023-08-23,salary from company a,6388.990645071066,CREDIT,Salary,8,2,0,very_large
2023-08-24,dining expense,-377.8898523398905,DEBIT,Dining,8,3,0,large
2023-08-25,other expense,-406.1526089073601,DEBIT,Other,8,4,0,large
2023-08-26,purchase at trader joe,-477.2709655303581,DEBIT,Groceries,8,5,1,large
2023-08-27,investment in mutual funds,-532.3193891440485,DEBIT,Investment,8,6,1,large
2023-08-28,investment in mutual funds,-789.7379496643383,DEBIT,Investment,8,0,0,large
2023-08-29,purchase at trader joe,-150.8087777787723,DEBIT,Groceries,8,1,0,medium
2023-08-30,utilities expense,-34.984340033954794,DEBIT,Utilities,8,2,0,small
2023-08-31,return from stocks,131.51361465278097,CREDIT,Investment,8,3,0,medium
2023-09-01,utilities expense,-270.732114918668,DEBIT,Utilities,9,4,0,large
2023-09-02,purchase at kroger,-460.01547345334495,DEBIT,Groceries,9,5,1,large
2023-09-03,purchase at walmart,-296.39582441515836,DEBIT,Groceries,9,6,1,large
2023-09-04,investment in bonds,-522.8537612058306,DEBIT,Investment,9,0,0,large
2023-09-05,entertainment expense,-224.7989690805094,DEBIT,Entertainment,9,1,0,large
2023-09-06,entertainment expense,-21.047719220333427,DEBIT,Entertainment,9,2,0,small
2023-09-07,utilities expense,-243.00647712171386,DEBIT,Utilities,9,3,0,large
2023-09-08,transportation expense,-172.51640755319445,DEBIT,Transportation,9,4,0,medium
2023-09-09,salary from company c,7746.735836657737,CREDIT,Salary,9,5,1,very_large
2023-09-10,shopping expense,-188.51197337676552,DEBIT,Shopping,9,6,1,medium
2023-09-11,transportation expense,-377.4178302304338,DEBIT,Transportation,9,0,0,large
2023-09-12,utilities expense,-61.538798667004166,DEBIT,Utilities,9,1,0,medium
2023-09-13,monthly rent payment,-458.28343043846,DEBIT,Rent,9,2,0,large
2023-09-14,return from bonds,896.7112996585927,CREDIT,Investment,9,3,0,large
2023-09-15,salary from company a,4482.496500210096,CREDIT,Salary,9,4,0,very_large
2023-09-16,transportation expense,-362.281605351585,DEBIT,Transportation,9,5,1,large
2023-09-17,other expense,-482.7382260936809,DEBIT,Other,9,6,1,large
2023-09-18,purchase at walmart,-75.20153523631708,DEBIT,Groceries,9,0,0,medium
2023-09-19,investment in mutual funds,-336.0217570430839,DEBIT,Investment,9,1,0,large
2023-09-20,other expense,-156.53611507300496,DEBIT,Other,9,2,0,medium
2023-09-21,purchase at kroger,-466.9777244023668,DEBIT,Groceries,9,3,0,large
2023-09-22,shopping expense,-74.76088503889282,DEBIT,Shopping,9,4,0,medium
2023-09-23,other expense,-19.485261551780827,DEBIT,Other,9,5,1,small
2023-09-24,shopping expense,-197.28053195234043,DEBIT,Shopping,9,6,1,medium
2023-09-25,investment in mutual funds,-232.69698328072954,DEBIT,Investment,9,0,0,large
2023-09-26,entertainment expense,-389.6423906321082,DEBIT,Entertainment,9,1,0,large
2023-09-27,salary from company a,5640.080586142142,CREDIT,Salary,9,2,0,very_large
2023-09-28,entertainment expense,-303.94270651172735,DEBIT,Entertainment,9,3,0,large
2023-09-29,monthly rent payment,-159.45745117329346,DEBIT,Rent,9,4,0,medium
2023-09-30,purchase at walmart,-132.85200012906114,DEBIT,Groceries,9,5,1,medium
2023-10-01,dining expense,-421.4962734006898,DEBIT,Dining,10,6,1,large
2023-10-02,entertainment expense,-369.10080428769015,DEBIT,Entertainment,10,0,0,large
2023-10-03,shopping expense,-381.2225771753047,DEBIT,Shopping,10,1,0,large
2023-10-04,monthly rent payment,-42.13601779785816,DEBIT,Rent,10,2,0,small
2023-10-05,salary from company a,2302.5713292291357,CREDIT,Salary,10,3,0,very_large
2023-10-06,shopping expense,-375.11879156549156,DEBIT,Shopping,10,4,0,large
2023-10-07,purchase at kroger,-444.0220774830542,DEBIT,Groceries,10,5,1,large
2023-10-08,purchase at kroger,-476.0057921969318,DEBIT,Groceries,10,6,1,large
2023-10-09,purchase at walmart,-169.47442087217718,DEBIT,Groceries,10,0,0,medium
2023-10-10,utilities expense,-210.4429045791306,DEBIT,Utilities,10,1,0,large
2023-10-11,investment in stocks,-220.17444889508752,DEBIT,Investment,10,2,0,large
2023-10-12,utilities expense,-423.25682205169323,DEBIT,Utilities,10,3,0,large
2023-10-13,investment in stocks,-304.22290505011256,DEBIT,Investment,10,4,0,large
2023-10-14,entertainment expense,-482.39472216844206,DEBIT,Entertainment,10,5,1,large
2023-10-15,investment in mutual funds,-879.2262582262056,DEBIT,Investment,10,6,1,large
2023-10-16,entertainment expense,-285.6719736616723,DEBIT,Entertainment,10,0,0,large
2023-10-17,shopping expense,-43.39653274430391,DEBIT,Shopping,10,1,0,small
2023-10-18,shopping expense,-320.8980245930857,DEBIT,Shopping,10,2,0,large
2023-10-19,purchase at walmart,-288.3120367177586,DEBIT,Groceries,10,3,0,large
2023-10-20,monthly rent payment,-360.65981900601463,DEBIT,Rent,10,4,0,large
